payment_id,payment_type,fare_amount,promo_code
7548,mix,28,loCuz-53884
7549,gift,396,AamyH-89005
7550,gift,112,
7551,mix,133,LfQjd-83930
7552,cash,226,bYhQm-41888
7553,gift,58,
7554,cash,127,eRVYq-74756
7555,card,44,
7556,cash,173,
7557,gift,355,
7558,gift,233,
7559,gift,487,
7560,mix,336,
7561,card,372,
7562,mix,88,
7563,gift,107,
7564,gift,419,
7565,gift,186,
7566,cash,147,
7567,cash,199,
7568,gift,363,
7569,gift,114,
7570,gift,160,
7571,mix,254,
7572,mix,168,oZcKo-20487
7573,mix,12,
7574,card,250,XHcmK-59904
7575,gift,285,
7576,cash,260,rbylc-18332
7577,mix,436,hLbOp-33866
7578,mix,55,
7579,mix,155,HvJDT-86058
7580,gift,430,JiGsU-81039
7581,cash,441,HKGtu-35308
7582,mix,216,eoRZE-44133
7583,card,487,
7584,card,71,baqaw-75146
7585,gift,181,
7586,card,232,
7587,gift,419,wgszz-75484
7588,gift,387,nGzKo-67084
7589,mix,414,FVNoq-44431
7590,mix,392,LmnwR-74465
7591,gift,168,
7592,cash,433,DNqpy-89793
7593,card,209,rXvhc-22784
7594,card,435,
7595,mix,388,
7596,mix,178,dkfdx-48542
7597,gift,156,VRfHj-12533
7598,gift,490,RYXgd-91109
7599,card,448,hvXdh-00189
7600,gift,419,MUXVl-13571
7601,cash,87,wXiLb-13262
7602,mix,271,VGgKp-85947
7603,cash,20,
7604,gift,186,SkNXF-60272
7605,gift,127,
7606,mix,209,PmPFG-75205
7607,gift,240,BtQTh-32045
7608,mix,12,
7609,mix,494,BuArE-64327
7610,cash,70,
7611,card,143,whzsY-47835
7612,mix,275,tLtYG-48153
7613,cash,254,yBWbs-66512
7614,mix,51,
7615,gift,102,
7616,gift,50,
7617,gift,375,kPKtw-49096
7618,cash,34,mKTAY-21387
7619,cash,437,
7620,card,368,
7621,cash,271,
7622,gift,60,
7623,card,62,ZPJyP-00220
7624,cash,373,QmqNR-18817
7625,gift,442,NuqtP-05313
7626,cash,53,
7627,mix,429,lgWKQ-13814
7628,mix,161,KPSAP-89852
7629,card,457,
7630,card,437,
7631,mix,292,
7632,mix,178,MndkR-29526
7633,gift,249,
7634,card,73,
7635,card,184,QOBTh-55136
7636,mix,153,rxvvV-04020
7637,card,161,HQPTP-85913
7638,gift,293,
7639,gift,125,
7640,mix,389,
7641,mix,153,rlQcw-18892
7642,gift,448,
7643,card,188,
7644,cash,343,
7645,card,198,
7646,cash,346,bFeYq-07527
7647,card,200,aJMpg-89648
7648,card,382,
7649,gift,405,
7650,cash,11,cMoWT-01021
7651,mix,132,
7652,gift,62,ZnRqG-95890
7653,gift,57,
7654,gift,488,
7655,cash,409,ijtMP-44399
7656,mix,286,
7657,mix,360,
7658,mix,108,eIpWE-29689
7659,mix,389,jJSkx-21282
7660,card,260,rxZBL-78226
7661,card,191,GcmiV-65384
7662,card,301,
7663,card,62,QwOXW-24735
7664,cash,389,
7665,cash,251,pDoCs-27007
7666,cash,421,
7667,card,285,
7668,cash,35,sVnvr-62430
7669,mix,429,WPxed-82621
7670,gift,339,
7671,gift,148,kRTqg-18224
7672,gift,375,uYaVQ-38214
7673,cash,218,kDKwh-29495
7674,card,42,
7675,cash,206,kTkts-27520
7676,gift,347,fpUev-17629
7677,mix,451,
7678,card,162,
7679,mix,76,KDyZM-89038
7680,mix,348,
7681,mix,446,
7682,gift,115,
7683,cash,405,
7684,gift,278,
7685,gift,240,pnmPg-27625
7686,gift,295,FsXAn-86539
7687,cash,170,
7688,gift,28,
7689,gift,53,
7690,cash,324,ttnZU-25745
7691,card,117,jVOsa-07942
7692,gift,98,
7693,mix,324,
7694,gift,463,dffyN-40458
7695,mix,300,zxkQU-98282
7696,gift,376,QAKsH-00042
7697,cash,232,FZsNr-14522
7698,cash,284,CcfLR-40921
7699,cash,487,
7700,cash,443,APIuT-59956
7701,gift,451,TjYmc-95444
7702,mix,286,KuINs-71055
7703,cash,404,ZSfaA-76792
7704,card,480,Hgnzt-50175
7705,cash,478,eVBDP-99500
7706,card,312,
7707,cash,85,
7708,card,463,lBViQ-31259
7709,cash,199,
7710,gift,85,FwhHw-51609
7711,cash,321,
7712,gift,78,
7713,mix,198,SYwua-50048
7714,mix,427,PXeQr-69843
7715,card,454,cgeBT-95988
7716,card,215,
7717,card,68,
7718,gift,61,
7719,gift,387,nNhol-47519
7720,cash,193,
7721,cash,187,
7722,mix,372,
7723,cash,348,
7724,gift,114,
7725,card,243,
7726,cash,221,fjEvG-40074
7727,card,492,ujUzA-58736
7728,cash,197,hbBGr-97169
7729,gift,142,
7730,gift,358,
7731,gift,378,
7732,cash,221,Xkqwr-32506
7733,cash,64,lYZRJ-20095
7734,mix,185,OeRZk-92053
7735,gift,246,
7736,cash,398,EeeWj-44868
7737,cash,371,cKQWs-63557
7738,mix,307,HrBxN-51995
7739,cash,446,FsnYu-24908
7740,mix,354,
7741,cash,376,FhztB-89139
7742,mix,304,cGWHP-66273
7743,gift,241,
7744,card,487,cSflC-74397
7745,cash,380,Ziuhs-93719
7746,gift,195,KDBVU-27615
7747,cash,121,uFhXi-83898
7748,cash,214,
7749,gift,105,OxLbl-26803
7750,mix,354,xDVTQ-88786
7751,card,339,anNdq-50127
7752,card,100,loFqZ-04177
7753,cash,269,
7754,gift,201,TuKUe-44915
7755,card,447,
7756,cash,331,EnmcZ-08885
7757,gift,279,
7758,mix,59,BZckx-28104
7759,card,480,SZGYL-58626
7760,card,143,bDvbK-54112
7761,cash,167,EIDaH-41985
7762,card,180,
7763,mix,198,
7764,mix,239,
7765,gift,197,yjbfh-62809
7766,card,395,qlLFf-27861
7767,gift,53,HBNyG-05956
7768,gift,154,
7769,cash,456,gSKVH-58961
7770,card,28,YNtcq-14453
7771,cash,431,vnRbo-30847
7772,gift,137,TFivI-69537
7773,gift,31,eVogx-24276
7774,gift,300,hVxkM-78258
7775,card,244,ZGCvj-86234
7776,card,465,NjjEb-23573
7777,cash,494,
7778,card,37,mSqqi-82910
7779,cash,42,oGpTx-62079
7780,gift,103,FiAdM-24009
7781,gift,40,GdQxY-99530
7782,card,187,ffLXl-68562
7783,cash,260,VbGRJ-75681
7784,gift,340,QxScq-23934
7785,mix,168,
7786,cash,94,ZTWoe-87910
7787,cash,279,
7788,cash,337,midae-05442
7789,cash,198,
7790,gift,374,
7791,card,391,
7792,card,429,
7793,mix,215,ZqeTq-24946
7794,card,498,hRyYU-57783
7795,cash,265,
7796,mix,407,
7797,mix,70,YRvcl-12747
7798,cash,24,
7799,mix,223,BswkF-35466
7800,gift,307,EHLUH-01042
7801,mix,235,
7802,cash,402,TvCNB-62604
7803,gift,207,qrTeo-29306
7804,cash,107,UqFaJ-28500
7805,cash,225,
7806,mix,181,KejGM-62189
7807,cash,423,QBEch-81927
7808,gift,368,uegAi-32756
7809,card,430,CWQZP-56313
7810,mix,413,
7811,mix,150,YfzBv-29965
7812,card,83,
7813,cash,259,
7814,cash,354,tXLBj-98400
7815,cash,27,
7816,mix,287,Nnwvn-88749
7817,gift,452,
7818,gift,130,FKZMq-23609
7819,mix,117,uictr-71440
7820,gift,61,JXfLD-45600
7821,gift,495,
7822,cash,126,wnhbN-25562
7823,card,93,vAdva-02980
7824,gift,27,
7825,card,329,
7826,cash,8,IgrUs-76172
7827,gift,350,
7828,mix,12,
7829,card,305,TduzD-84860
7830,cash,488,
7831,card,196,
7832,gift,20,gHnSC-30648
7833,card,450,znykn-59585
7834,card,278,
7835,card,322,WdxWZ-02662
7836,cash,427,
7837,mix,365,
7838,cash,305,
7839,cash,96,
7840,gift,307,osPSl-29365
7841,gift,451,seUKl-38907
7842,gift,5,
7843,mix,391,ijSso-30511
7844,card,161,
7845,gift,427,
7846,card,289,
7847,card,248,
7848,gift,303,Xedkj-98532
7849,cash,447,OXXLv-35368
7850,mix,49,
7851,card,281,CNzMA-49480
7852,cash,201,ZXWUq-89091
7853,gift,475,
7854,cash,416,yyuWH-13225
7855,mix,15,
7856,mix,472,
7857,card,216,ikupS-24510
7858,gift,50,
7859,gift,352,ExiyF-67565
7860,cash,236,
7861,card,498,
7862,card,301,YmKnO-28736
7863,card,278,
7864,cash,278,
7865,cash,73,
7866,mix,438,
7867,card,130,hxUlR-52182
7868,cash,238,Harbm-58019
7869,card,240,
7870,gift,272,
7871,gift,186,
7872,cash,371,
7873,gift,271,
7874,gift,429,
7875,gift,204,
7876,gift,463,
7877,gift,322,gMGmP-15648
7878,cash,411,EIafV-50710
7879,card,450,sdvYh-89657
7880,gift,204,YGQsB-77660
7881,gift,164,AqlOx-80602
7882,gift,96,
7883,gift,121,gOJOo-26781
7884,card,188,ByWak-67640
7885,mix,422,
7886,gift,298,EAriP-15080
7887,card,487,Fatrp-42168
7888,card,484,hmMRE-92987
7889,gift,38,
7890,cash,97,JEvxK-45344
7891,mix,337,HqTwR-82917
7892,mix,263,ovhRt-82291
7893,mix,196,AoVTd-88068
7894,card,324,
7895,card,39,ZmnrR-19759
7896,cash,240,SGEXg-73267
7897,gift,289,udcqC-63582
7898,gift,468,JQpVr-66741
7899,gift,411,QwZVe-77264
7900,cash,473,BgLnw-18689
7901,mix,23,
7902,card,235,qqqLO-93868
7903,mix,496,
7904,card,320,
7905,mix,191,CfXcz-54860
7906,cash,327,
7907,card,326,
7908,gift,260,arDtn-25198
7909,gift,376,
7910,mix,245,FBLth-06917
7911,gift,186,
7912,mix,244,
7913,gift,464,hiCqX-73931
7914,card,121,
7915,mix,283,
7916,gift,129,
7917,cash,464,
7918,cash,378,
7919,cash,131,
7920,mix,354,lxxNp-50335
7921,cash,464,
7922,card,65,rXitC-31903
7923,card,495,
7924,cash,137,
7925,gift,373,DwJfW-04145
7926,mix,397,
7927,gift,318,
7928,cash,480,XIdpW-04887
7929,mix,414,fbNwI-56748
7930,mix,14,JCjPm-56598
7931,card,418,
7932,gift,498,
7933,mix,370,
7934,mix,199,
7935,card,462,Xrven-66515
7936,cash,358,YPbol-30730
7937,gift,305,
7938,card,385,
7939,mix,219,
7940,cash,289,kLqEG-23063
7941,gift,39,
7942,gift,344,
7943,cash,291,
7944,cash,367,
7945,gift,400,
7946,mix,447,ujefg-68482
7947,mix,19,
7948,gift,396,xDYgG-19933
7949,card,298,RdvQY-76729
7950,cash,207,sBmfH-51984
7951,card,101,iZoSw-16056
7952,gift,125,
7953,gift,232,
7954,cash,25,uhWKk-94396
7955,mix,450,pChxO-76374
7956,card,88,vLSFc-52010
7957,gift,56,dMvqj-42501
7958,gift,185,bFcff-84400
7959,gift,149,
7960,mix,435,
7961,cash,445,SjYec-18411
7962,card,5,Qiquk-68636
7963,mix,350,VsqDg-80335
7964,cash,157,hehcM-31747
7965,gift,127,
7966,mix,266,ucONl-30658
7967,gift,227,
7968,mix,326,CujbI-36401
7969,mix,333,ucJJb-77612
7970,cash,216,
7971,gift,304,
7972,cash,181,HQAil-17064
7973,cash,456,
7974,gift,158,vAtEw-61506
7975,cash,19,
7976,gift,345,qxksY-90918
7977,cash,402,
7978,mix,10,
7979,cash,231,yZouX-44939
7980,gift,332,
7981,mix,108,
7982,card,183,EJcyn-69370
7983,cash,314,GXgbq-68684
7984,card,313,
7985,gift,5,nPGxj-28715
7986,cash,148,
7987,mix,68,ausZL-17940
7988,card,68,
7989,card,58,JEBcT-79087
7990,gift,162,VgwRS-12883
7991,gift,388,
7992,mix,475,
7993,gift,316,
7994,mix,484,FxWJg-16099
7995,gift,124,pmrAY-37394
7996,cash,300,
7997,card,113,BnjjD-43585
7998,mix,6,BefHN-35297
7999,cash,233,XSfHm-38204
8000,gift,113,
8001,gift,405,
8002,cash,75,ItSil-72430
8003,mix,104,hhTao-29786
8004,gift,53,Ekepb-16461
8005,gift,29,RssNj-77509
8006,card,78,
8007,mix,320,bGlKN-65141
8008,card,275,lsezc-59593
8009,mix,257,CxcKN-03128
8010,gift,264,
8011,gift,480,
8012,mix,89,SCQxx-71761
8013,card,50,
8014,cash,443,zPYCN-35318
8015,card,349,
8016,gift,499,
8017,gift,431,
8018,card,490,EyCFj-07222
8019,mix,488,
8020,mix,375,
8021,card,352,
8022,mix,87,
8023,cash,453,kPHFd-31408
8024,card,108,dXZdE-68055
8025,card,390,
8026,cash,178,oiRdx-41858
8027,card,381,NSpRF-09816
8028,mix,237,LrYIH-49644
8029,card,232,
8030,cash,158,gUkXp-59410
8031,cash,398,MnFDl-23216
8032,cash,455,
8033,mix,83,
8034,gift,103,
8035,card,93,
8036,card,477,lWVLz-41722
8037,mix,374,
8038,card,178,giafJ-02536
8039,card,355,
8040,mix,34,
8041,cash,294,
8042,card,269,JHjbp-37011
8043,mix,237,
8044,gift,368,FJKrz-16155
8045,card,148,BVKvf-74845
8046,cash,404,dDmON-77928
8047,cash,480,
8048,cash,289,
8049,cash,383,FJGAO-07714
8050,gift,457,olMCG-10818
8051,cash,238,
8052,mix,454,
8053,card,478,
8054,gift,472,QoHPg-63613
8055,card,235,
8056,mix,38,
8057,gift,455,kFIHC-25592
8058,card,60,rSBQg-68082
8059,gift,296,
8060,gift,29,QVKnQ-29203
8061,mix,84,AAbUn-95311
8062,card,95,
8063,cash,58,
8064,mix,427,
8065,mix,153,
8066,gift,368,bwLyq-49725
8067,card,155,rJcdF-27189
8068,gift,125,vSfVi-17281
8069,card,279,
8070,mix,368,
8071,card,193,IGMhP-28994
8072,gift,200,vTgrD-17212
8073,card,37,
8074,cash,324,
8075,mix,470,
8076,mix,492,
8077,mix,239,zVfLn-40092
8078,card,476,grLBp-66634
8079,gift,374,
8080,cash,374,QkCGz-69709
8081,mix,61,
8082,mix,449,
8083,card,33,cfDVh-55280
8084,gift,240,lahNV-81493
8085,cash,111,
8086,cash,27,VjuvR-10824
8087,mix,378,
8088,card,112,
8089,mix,487,vGUYN-18174
8090,cash,201,ZZbOM-96601
8091,cash,354,hOpnb-45205
8092,card,84,wQDOs-05942
8093,card,294,
8094,mix,33,
8095,card,479,yFjDV-93932
8096,mix,52,GSbKF-02372
8097,cash,27,
8098,cash,340,yUFPM-15028
8099,mix,320,TmRcm-71522
8100,cash,179,ywEiH-67470
8101,card,287,WJmNJ-23781
8102,cash,126,
8103,cash,204,
8104,gift,440,iCLzB-99835
8105,cash,226,dSkLB-31860
8106,gift,42,
8107,cash,299,soAtZ-90774
8108,card,115,
8109,card,136,
8110,gift,143,vHeHk-79680
8111,card,145,
8112,gift,289,SHtLW-38313
8113,gift,96,
8114,mix,111,bqmbC-72092
8115,gift,283,GQoAB-52272
8116,mix,91,
8117,cash,51,
8118,mix,455,FqrJm-83530
8119,card,432,
8120,gift,372,
8121,card,80,ExKFg-09425
8122,gift,275,AuDoG-52365
8123,mix,339,
8124,cash,161,CQSlB-34016
8125,card,366,
8126,card,101,
8127,card,61,
8128,card,245,FmFTW-14665
8129,gift,223,
8130,gift,29,
8131,mix,261,PycGt-54593
8132,mix,226,
8133,card,97,
8134,card,432,EzdjC-89498
8135,cash,345,LKMFt-44610
8136,gift,381,KbpZI-15512
8137,gift,409,
8138,mix,127,UxNbA-83217
8139,cash,423,
8140,gift,137,
8141,cash,148,
8142,mix,251,
8143,cash,250,zHAMa-67380
8144,cash,281,pciqq-18333
8145,gift,168,
8146,card,196,BNhws-04770
8147,gift,144,
8148,card,30,xbLka-07640
8149,gift,97,QtWGy-51238
8150,card,490,vEahy-97326
8151,mix,262,ywTVp-07606
8152,cash,43,
8153,gift,238,
8154,cash,159,
8155,mix,392,vyBQn-86879
8156,cash,317,kDuJa-41533
8157,cash,441,
8158,cash,269,ZcYdh-77229
8159,cash,150,
8160,card,82,YHdhO-24387
8161,mix,437,
8162,card,238,
8163,mix,457,
8164,card,436,aUomK-34371
8165,card,241,
8166,gift,387,buRsU-18984
8167,gift,86,
8168,gift,69,
8169,mix,131,BLLbk-57853
8170,gift,256,PEocQ-41069
8171,cash,269,
8172,gift,131,mbfnN-75583
8173,cash,239,fRGDr-18802
8174,mix,38,KuEAr-32155
8175,cash,204,zineX-65676
8176,gift,130,zXZgt-13940
8177,gift,462,XcGuI-76116
8178,card,22,
8179,mix,296,TSKvt-00479
8180,cash,130,
8181,gift,72,
8182,gift,264,nuyvN-85739
8183,mix,32,
8184,mix,422,
8185,card,150,qfeOK-85040
8186,card,62,BHUwd-47836
8187,cash,167,
8188,gift,173,SUQOJ-47062
8189,mix,306,
8190,gift,247,
8191,cash,326,
8192,mix,337,
8193,card,488,
8194,gift,453,
8195,card,351,fqqgH-71025
8196,card,224,
8197,gift,40,KIJyu-88456
8198,gift,199,
8199,gift,241,
8200,card,446,lSQMq-81772
8201,card,152,eWhbY-46522
8202,cash,45,
8203,card,295,
8204,mix,344,ttVWK-68907
8205,mix,199,
8206,card,140,
8207,gift,440,
8208,card,299,
8209,mix,321,ExjZY-93848
8210,gift,109,
8211,gift,203,arrqD-42101
8212,gift,293,
8213,cash,283,
8214,cash,92,UhifK-10222
8215,mix,62,
8216,mix,11,QUtxD-03320
8217,mix,28,
8218,mix,315,GEnao-32670
8219,card,220,ZaMVw-70683
8220,gift,47,eHsFO-67978
8221,mix,135,KGSPb-41512
8222,gift,448,lXQtV-57509
8223,card,338,zFbGB-11950
8224,cash,257,AGMcV-07047
8225,card,115,
8226,gift,8,qZPBn-06194
8227,gift,371,vSQEE-08097
8228,cash,357,
8229,card,121,
8230,mix,314,
8231,gift,42,
8232,cash,351,fAkBC-42469
8233,mix,381,GkDzH-21052
8234,mix,361,hWzsl-14251
8235,gift,408,
8236,cash,328,gyMbz-38699
8237,cash,29,
8238,mix,18,
8239,cash,152,
8240,cash,179,DMcHE-15381
8241,cash,71,
8242,mix,207,
8243,gift,70,OOOJB-60187
8244,card,188,zzvkz-62737
8245,mix,452,jXaKt-51322
8246,gift,322,
8247,gift,338,
8248,gift,360,JhqIn-39586
8249,card,103,
8250,mix,295,IsrkX-86584
8251,mix,345,
8252,card,404,
8253,mix,263,
8254,cash,493,JNEUa-24788
8255,cash,89,
8256,card,43,RBAGY-35984
8257,cash,148,VMkyW-92526
8258,gift,23,
8259,cash,430,
8260,mix,299,TGqGl-97188
8261,cash,410,
8262,cash,52,OPRNz-94858
8263,mix,395,jczOs-08041
8264,card,462,
8265,mix,386,
8266,card,232,
8267,mix,110,
8268,cash,448,HTMNp-19014
8269,gift,224,lEBUG-25826
8270,cash,139,
8271,card,290,
8272,card,327,CpfFI-36798
8273,gift,418,
8274,mix,335,
8275,gift,203,
8276,card,186,bgHZd-49184
8277,cash,497,
8278,cash,104,
8279,mix,426,xPVJO-89124
8280,cash,354,
8281,card,357,ktdLX-10339
8282,gift,194,
8283,mix,176,
8284,card,263,
8285,cash,311,
8286,mix,388,
8287,cash,298,
8288,card,165,HcZWd-14978
8289,gift,495,
8290,gift,259,cOQZN-91034
8291,gift,8,toIDu-83061
8292,card,436,
8293,gift,427,
8294,mix,460,
8295,mix,445,CVREB-81553
8296,cash,254,XgXmc-09022
8297,card,483,
8298,mix,109,
8299,gift,372,TYNnu-93527
8300,cash,154,ZAXfy-28629
8301,cash,220,YBIsG-41378
8302,mix,29,
8303,card,19,GXKfs-89263
8304,mix,169,pnvbS-83972
8305,gift,102,IzawE-55129
8306,card,336,ZelgJ-19242
8307,cash,131,
8308,cash,117,
8309,card,433,TClab-00650
8310,mix,18,
8311,card,27,
8312,gift,385,
8313,card,33,
8314,card,237,
8315,mix,439,NvPuh-27223
8316,card,422,
8317,gift,294,lcDMH-76916
8318,card,231,
8319,cash,247,
8320,cash,278,ROSqZ-14122
8321,mix,157,
8322,gift,471,
8323,gift,341,
8324,mix,145,
8325,mix,333,
8326,mix,279,
8327,mix,489,
8328,card,133,
8329,gift,335,
8330,mix,289,VENtY-95259
8331,card,169,
8332,mix,447,HifOQ-49529
8333,mix,301,
8334,mix,271,
8335,card,387,IfZEt-59994
8336,mix,484,
8337,card,494,
8338,card,59,WdOVP-37819
8339,card,58,RzWIb-62644
8340,mix,463,
8341,mix,354,oJQqm-06666
8342,cash,108,
8343,card,95,LOKNN-85632
8344,cash,28,HBRYD-62441
8345,mix,427,
8346,mix,359,AkiYC-91767
8347,mix,405,
8348,card,399,knubf-66725
8349,mix,361,qIxMw-19666
8350,card,384,
8351,cash,115,PZwdI-05905
8352,card,324,
8353,cash,177,
8354,gift,343,
8355,gift,365,ixQHs-31519
8356,mix,451,
8357,gift,431,evBVm-32822
8358,gift,354,
8359,cash,480,Piyih-85614
8360,card,180,CemLd-14230
8361,cash,241,
8362,gift,47,
8363,mix,319,HHULo-84039
8364,card,463,
8365,gift,314,
8366,gift,41,BbIFg-48077
8367,card,446,CeRzx-27652
8368,card,225,
8369,mix,30,hAAkF-29260
8370,card,59,
8371,card,43,YbqCb-96722
8372,gift,272,EIIRk-48412
8373,cash,327,nkWLC-38070
8374,cash,397,xWRoU-75620
8375,card,441,cFksN-26084
8376,gift,474,oRAkP-51630
8377,mix,439,vHhuR-24172
8378,cash,374,
8379,mix,488,FLzLs-56836
8380,card,8,OZuYh-33642
8381,card,428,
8382,gift,412,QxJYq-71935
8383,card,402,RGjXN-31311
8384,gift,117,ZOhAR-94485
8385,cash,328,
8386,mix,25,zdsGG-91743
8387,mix,159,NFSHf-98709
8388,card,382,
8389,card,404,ngdTN-71187
8390,card,269,HGbcq-77362
8391,gift,84,
8392,mix,112,
8393,card,49,xiXBv-73788
8394,mix,56,sBgCz-01953
8395,card,236,
8396,card,82,
8397,cash,465,
8398,card,330,pTgoB-59079
8399,mix,476,
8400,mix,68,
8401,cash,116,
8402,mix,116,
8403,card,378,avmsZ-88405
8404,mix,328,OXLhd-64482
8405,mix,26,ldhFe-73758
8406,mix,132,konrr-62209
8407,cash,92,RYTcl-85231
8408,mix,404,
8409,card,238,
8410,cash,401,VxtsS-03327
8411,gift,413,
8412,cash,379,
8413,mix,359,RFxKj-39040
8414,gift,413,cvPPH-68960
8415,mix,309,zkksQ-97617
8416,gift,291,SEQHi-40073
8417,card,265,
8418,card,239,SepRG-41082
8419,gift,160,DquTE-45010
8420,mix,117,
8421,gift,270,
8422,gift,210,iSlFu-76688
8423,card,248,kiRHY-60384
8424,gift,380,LNGjw-11436
8425,cash,184,
8426,gift,209,oHZje-56983
8427,gift,295,
8428,gift,303,zlpSW-50729
8429,gift,401,
8430,mix,234,
8431,gift,417,VoRNf-95855
8432,gift,440,
8433,card,137,
8434,mix,158,PPIhc-12358
8435,cash,153,
8436,card,284,QoAwX-95996
8437,card,464,
8438,gift,157,vetBQ-67332
8439,gift,323,mpdYa-89994
8440,cash,430,gaIKS-27313
8441,mix,281,
8442,card,190,
8443,cash,191,sMrJC-82256
8444,card,410,
8445,mix,11,
8446,card,284,
8447,gift,268,XKSxN-89551
8448,mix,499,
8449,card,490,
8450,gift,390,
8451,mix,89,MjHrr-38718
8452,mix,424,INpsd-84794
8453,gift,340,
8454,cash,217,
8455,card,431,YpWqK-97177
8456,card,118,FJvMw-07982
8457,mix,71,vEKEu-33565
8458,cash,302,
8459,gift,191,abGle-92543
8460,mix,386,
8461,cash,483,
8462,card,410,vgHUL-96652
8463,cash,250,
8464,gift,435,HUtgp-85593
8465,mix,55,PDtBg-89945
8466,gift,253,ZfBRe-64237
8467,cash,238,xulnF-97765
8468,gift,497,
8469,card,173,Drwuz-52960
8470,cash,481,
8471,card,325,XxMHS-59018
8472,card,409,XoXWY-22851
8473,gift,377,
8474,mix,440,
8475,gift,477,
8476,mix,318,VpnZF-76094
8477,mix,474,RZKRU-82170
8478,gift,155,
8479,cash,484,
8480,cash,368,glxbi-28305
8481,cash,300,
8482,mix,167,
8483,cash,284,aPGHn-46657
8484,gift,183,dQCsp-69078
8485,gift,251,
8486,card,479,
8487,card,40,iyzLP-94567
8488,cash,45,
8489,cash,159,DOKeR-32652
8490,cash,41,
8491,mix,394,Anssl-17944
8492,cash,485,vhMIe-14851
8493,cash,219,PfpWk-83457
8494,mix,240,
8495,card,213,
8496,gift,259,vcBOC-84656
8497,cash,69,
8498,card,437,
8499,mix,209,bxlCV-77035
8500,gift,23,
8501,gift,431,NhCZN-77998
8502,mix,23,
8503,cash,429,qLtPO-79471
8504,cash,361,SNBIk-88638
8505,card,301,GFcHH-12598
8506,gift,265,
8507,mix,337,SwOmk-71522
8508,gift,70,
8509,gift,414,
8510,cash,442,kBIfa-18982
8511,gift,248,
8512,mix,326,
8513,gift,21,AhJaH-09906
8514,gift,335,XbhXi-92931
8515,gift,450,
8516,cash,216,DNyWv-23729
8517,cash,351,
8518,cash,274,CLklk-01814
8519,card,470,
8520,mix,151,ypdKr-86978
8521,gift,441,
8522,card,200,
8523,gift,307,
8524,card,19,
8525,card,353,
8526,cash,10,
8527,mix,30,
8528,card,500,QbkiI-39200
8529,mix,428,THEna-59392
8530,gift,56,
8531,cash,209,
8532,mix,340,hUFIE-32078
8533,mix,194,KcNMu-69039
8534,cash,478,
8535,cash,71,
8536,gift,334,wzsIv-18089
8537,cash,225,qcMcd-29259
8538,card,183,vBYFF-27943
8539,gift,424,
8540,cash,22,
8541,cash,186,cOgfw-96384
8542,mix,27,OGbtZ-73022
8543,card,399,JAUnt-61998
8544,card,44,
8545,mix,122,
8546,mix,328,fAMnA-45773
8547,mix,498,
8548,card,129,korjX-65171
8549,cash,105,wrbjQ-43551
8550,mix,351,vUbDI-86874
8551,card,194,IZfGH-30794
8552,gift,393,
8553,mix,419,KdHcb-42412
8554,gift,174,
8555,card,371,Jcnsp-82456
8556,gift,385,svvOe-79964
8557,gift,201,xcXup-53648
8558,gift,365,
8559,mix,431,LPUyp-88232
8560,gift,92,
8561,card,218,WTMhH-07349
8562,mix,164,Vsaje-34758
8563,gift,43,
8564,mix,110,
8565,gift,336,
8566,gift,27,DDrEW-43645
8567,card,215,
8568,cash,52,BmCfj-44678
8569,gift,268,iWKbk-00669
8570,cash,9,
8571,gift,229,
8572,card,300,DQVHq-93538
8573,cash,357,KTwRX-24498
8574,gift,493,IVZhv-53578
8575,mix,287,
8576,mix,298,oxdli-44645
8577,card,386,UtXUm-25553
8578,cash,426,ZYLEP-08560
8579,gift,438,doWEQ-50195
8580,cash,38,
8581,cash,67,cKccW-08466
8582,gift,317,
8583,cash,470,ztsHx-10259
8584,mix,354,REaFU-55060
8585,mix,270,
8586,cash,95,
8587,mix,213,aTaTJ-85503
8588,gift,80,
8589,mix,331,qjQwM-23520
8590,cash,203,
8591,card,152,tTNKu-31992
8592,gift,484,LmVVx-40067
8593,gift,179,
8594,mix,38,plldp-22692
8595,card,232,
8596,card,233,NDAXH-81743
8597,card,112,
8598,card,120,foPmB-24671
8599,card,228,
8600,mix,342,ZqUUz-52731
8601,cash,419,AfSFs-69406
8602,mix,225,
8603,card,246,
8604,gift,393,zMRKz-07427
8605,card,189,
8606,mix,500,
8607,mix,198,
8608,mix,412,UMlbo-14941
8609,gift,282,
8610,card,413,
8611,card,250,
8612,cash,213,
8613,cash,400,NYhIk-63118
8614,mix,59,
8615,mix,376,
8616,card,463,USCxr-66209
8617,card,297,
8618,cash,217,
8619,card,430,dIlEj-04908
8620,card,159,QDzjc-66494
8621,card,467,cEJbT-33183
8622,card,140,
8623,gift,40,zwbxB-82229
8624,gift,60,fcCxK-51194
8625,card,213,TNSon-37281
8626,cash,38,
8627,gift,24,imvdx-01349
8628,gift,85,fmPAv-85703
8629,card,107,
8630,mix,177,
8631,gift,199,
8632,mix,424,
8633,card,214,oTFQl-59078
8634,cash,201,QpkmF-20492
8635,cash,256,
8636,card,330,
8637,gift,284,ighVf-20503
8638,gift,261,
8639,cash,337,
8640,gift,499,umrMr-30566
8641,gift,345,cqhXT-43623
8642,mix,80,
8643,gift,166,xmnxW-64883
8644,cash,444,ZXOvz-59013
8645,card,186,
8646,mix,344,mxyjz-67763
8647,card,173,
8648,mix,405,
8649,card,376,qIlhA-21126
