vehicle_id,licence_plate_num,manufacturer,model,manifacture_year,car_policy_num,car_type,fuel,seats_num,kids_seats_num,wheelchair_seat
7655,818 MFN,Norman-Patel,road,2020,WJSJ30812551681816,high,diesel,6,0,True
7656,5-81420D,"Aguirre, Fox and Matthews",everybody,1992,OQTO04039793109201,high,electric,6,0,True
7657,296-ZJH,Ellis-Nichols,and,2022,XNWI34473888559765,high,diesel,5,1,True
7658,QHO 181,Barnes-Banks,ask,2002,OPXM95740574909294,high,electric,4,2,False
7659,556 SDL,Morrison Group,never,1990,RECR98453065326723,normal,diesel,7,0,False
7660,3779 TG,Cooper-Allen,television,2011,FMMJ67221580583162,normal,hybrid,8,1,False
7661,933-MEJ,"Mitchell, Leonard and Pena",song,2012,BHJU51242639961155,high,diesel,8,0,False
7662,074YWG,Greer-Alvarez,staff,2020,FMRN67920265078446,normal,hybrid,3,0,True
7663,TLT-516,Williams and Sons,realize,2017,ZHXX54725827025496,high,diesel,7,0,True
7664,DCY 878,White and Sons,make,2008,ENZC99002575216690,high,hybrid,6,0,False
7665,2179 JE,Martinez and Sons,for,2021,LVLR94661586704454,normal,electric,6,0,False
7666,858-VMM,Clark-Dominguez,group,2001,JYLT06172187025347,normal,electric,6,2,True
7667,8486,"Gomez, Aguilar and Williams",establish,2014,DYRM74291511080250,high,diesel,6,1,True
7668,XU 9910,"Mccoy, Hall and Bender",environmental,2017,XLZM93863682663881,normal,electric,3,1,True
7669,8X131,"Combs, Perez and Barrett",account,2010,MPLW16788557221210,normal,electric,2,2,True
7670,3E 6R8EQV,Washington-Sanchez,pick,1994,YTUB40055944001381,normal,electric,6,0,False
7671,51-3778T,Spencer-Moran,build,1994,CWHQ25110750125683,normal,diesel,2,1,True
7672,MM 9017,"Carr, Russo and Dixon",present,2012,GXAY96510656579720,high,electric,4,1,True
7673,89-2285I,"Farmer, Allison and Johnson",kid,1995,DPUJ68320191996666,normal,hybrid,7,0,False
7674,03L OD4,Ramirez-Clark,drop,2001,UAKK83006161622319,normal,hybrid,2,2,False
7675,XFN-191,Burns LLC,and,1992,DSJN72511358351056,normal,hybrid,2,1,True
7676,943 2CQ,"Bennett, Hudson and Flores",power,2002,ZBLP72797308382932,normal,diesel,7,1,True
7677,ZEW7478,Lopez-Glass,sing,2010,KWNK56756142277031,normal,electric,8,0,True
7678,39D 5580,Diaz-Kent,develop,1994,QBBF39137643239613,high,diesel,4,2,False
7679,3CQ 697,Barnett-Hernandez,force,2019,XKBP88166819199408,high,hybrid,4,0,False
7680,2V T6093,"Williams, Garrison and Joseph",investment,2007,SSWR59514059264169,normal,electric,3,2,False
7681,942-SQD,Smith Ltd,cover,2012,CYEV71193155455696,high,diesel,7,2,False
7682,KIJ 255,Brown-Smith,choose,2017,BZUB40558602047104,high,electric,6,0,True
7683,HVT 858,"Johnson, Elliott and Hall",move,1990,XUCQ91403880496388,high,hybrid,5,0,False
7684,737-024,"Cole, Drake and Parker",probably,2009,ZUKG82281587070373,normal,electric,6,2,True
7685,1337,Lopez-Flynn,difficult,2022,RRFW54262772743491,high,diesel,5,0,True
7686,1-24497X,Smith-Poole,minute,2009,NPJP79835475315613,normal,diesel,7,0,True
7687,Z96 2GX,Lewis-Rivera,direction,2015,YKGY08546544414870,normal,electric,7,0,True
7688,078-RNG,"Hobbs, Navarro and Bell",less,2001,ZNRI04567118570456,normal,diesel,6,2,True
7689,OQE-431,Sanchez PLC,blood,2006,DXRZ39400949266469,normal,hybrid,3,1,False
7690,933-063,Rose PLC,and,1998,GFIO37954175740050,high,electric,8,0,True
7691,657-HSR,Weaver-Carter,first,1991,KNBY40341739392487,high,electric,7,2,True
7692,B39 8LL,"Jones, Berg and Avery",senior,2011,DYRW63177428734560,high,electric,3,1,True
7693,HSJ 992,"Jordan, Freeman and Young",simple,2003,EZGN43208528969380,high,diesel,2,2,True
7694,KVS 678,"Esparza, Mccormick and Rivera",the,1998,NGLK78549727673872,high,hybrid,6,0,False
7695,RTU-462,"Johnson, Page and Allen",population,2002,NWUV01067666772454,normal,electric,7,0,False
7696,085-NJQ,Ewing PLC,within,2004,MFRL04825245366842,high,hybrid,8,2,False
7697,629-TYR,Stein Ltd,evidence,1994,QZMJ75301886656541,normal,electric,2,2,False
7698,EEJ 978,Nunez-Williams,among,2022,MSJN45134280870054,normal,electric,2,0,True
7699,279-GNG,"Castro, Rivera and Conrad",check,1993,HOCG41542863028666,normal,electric,4,1,True
7700,1K 2Z6XUV,"Hawkins, Clark and Doyle",build,1993,ENFG31985830538297,high,hybrid,8,1,False
7701,363 9627,Lawrence PLC,article,1997,SUWJ50128395773019,high,electric,2,1,False
7702,7V II047,"Harrell, Rice and Miller",bag,2010,GMFH41052725297834,normal,diesel,8,2,False
7703,OFB-456,Gonzalez and Sons,TV,2003,ZHSI02259109912589,high,diesel,4,2,False
7704,45UQ6,Spencer-Woods,pay,2002,AGQX77320598731158,high,hybrid,5,1,False
7705,2JW86,Castro-Lewis,night,1992,IACU11828063217768,normal,electric,3,0,False
7706,SBV 524,"Jones, Davies and Cruz",there,1998,MFEY39505211415258,high,electric,8,1,True
7707,CSH-3839,Long-Burns,short,1994,TJLC48726617379805,normal,diesel,6,1,False
7708,540-939,Myers and Sons,win,2008,HNGE15388642732654,high,diesel,8,0,True
7709,DNR 194,Williams-Woods,friend,1990,VSTX94290597456868,high,diesel,3,1,True
7710,QET 2047,Fitzgerald-Allen,approach,2000,QXWR41924710668684,high,electric,4,0,False
7711,XOY-912,"Phillips, Petersen and Fitzpatrick",situation,1996,SDSO46186763600389,normal,diesel,7,0,True
7712,5O 44678,"Houston, Lowery and Sanders",across,2005,AXCB10624095431070,high,hybrid,7,2,False
7713,3O J8281,Perry-Sherman,improve,2018,GGTP80777814701224,normal,diesel,4,0,True
7714,53M•513,Cook-Love,whom,1995,XNBW64194642230449,normal,electric,2,2,False
7715,0LQI 22,"Miller, Harrington and Caldwell",coach,2014,MHNS09633613183406,high,diesel,2,2,True
7716,1KE1867,"Santana, Young and Dunlap",adult,2017,CVZZ06530277809296,normal,electric,2,0,True
7717,BH1 T0T,Davis Inc,affect,2007,ABVZ25841340826761,high,diesel,3,0,True
7718,540IK,"Maldonado, Washington and Fernandez",ever,2003,HTDK84417579167535,normal,electric,8,1,True
7719,326 7614,Mcguire-Shaw,manage,2007,AMSL87499382857080,high,electric,8,1,False
7720,XT7 I5H,Santos-Kaufman,second,1997,QNJC63078496605899,high,diesel,5,0,False
7721,654 EBI,Jefferson LLC,letter,2017,ZRCW10569076322734,normal,hybrid,4,1,False
7722,5R 5111B,"Hernandez, Holmes and Jarvis",remember,2009,FJTP75961451688136,normal,electric,5,0,False
7723,9-34913,Lee-Crawford,quite,2011,XYUC29350808193453,high,hybrid,3,2,True
7724,6OY 140,Lawrence Group,five,2018,ZOFE06495212789777,normal,electric,2,2,False
7725,QPM-124,Woods-Schneider,claim,2020,ZGRX94035058823725,normal,electric,7,0,False
7726,LXR-1221,"Edwards, Miller and Shelton",two,2021,BAAC31861607654714,normal,diesel,4,2,False
7727,CJ5 5161,"White, Peck and Bryan",music,2004,CJIX76474547212741,normal,hybrid,5,0,True
7728,5QD L57,Garcia-Francis,air,1998,YRKM02470087279815,high,hybrid,3,1,False
7729,790-FUS,"Manning, Alexander and Young",home,2000,MVHE05051728038319,high,hybrid,8,2,False
7730,576-HZB,Parker-Evans,day,2014,GQMP77254021423963,normal,hybrid,4,0,True
7731,ROD 786,"Mcclure, Thomas and Mora",would,1995,QUAT48871606444598,high,diesel,7,0,False
7732,ZH-6266,Jones Group,success,1995,OIFA93748476318882,high,hybrid,3,2,True
7733,20E BF8,Phillips-Gilbert,investment,1992,QYPM43006324293885,high,hybrid,2,1,True
7734,61E 918,Cole-Webb,certain,2021,RQRX63230291595221,high,diesel,8,1,True
7735,VGY-8446,Dorsey Ltd,red,2016,TEYD73105686218205,high,hybrid,2,2,False
7736,1568,Nelson Ltd,line,2016,UJTS15862562448315,high,hybrid,7,1,True
7737,045-517,"Smith, Finley and Perez",somebody,2011,CVXP73912262598632,normal,hybrid,4,2,True
7738,VVL-967,Thomas-Morrison,talk,1990,NMFF21236065248078,normal,hybrid,3,1,True
7739,QSY 8406,Thomas Group,town,2000,DUSH14106226205889,high,hybrid,7,2,True
7740,7Y LQ603,Miller Inc,avoid,2001,GOGB41581313664109,normal,electric,6,2,True
7741,462LXG,"Wright, Morales and Chang",fill,2005,FXEJ93252943166348,normal,diesel,4,1,True
7742,LAC-580,"Mann, Solomon and Fitzgerald",outside,2002,AMSF38680210543797,high,electric,8,1,True
7743,0C932,Reid and Sons,represent,2018,IQLB58986983229136,normal,diesel,2,0,True
7744,27-B853,Horne Group,after,2007,NWIB52306246526429,normal,diesel,6,1,True
7745,T57 1LP,Stanton-Baldwin,none,1997,RSLG72689231083777,high,electric,5,1,True
7746,5168,"Gordon, Mcgee and Potter",ready,2014,YZQB63970783797519,high,diesel,6,1,False
7747,0-G0062,Armstrong PLC,politics,1999,TMNA90854584228747,high,diesel,3,1,True
7748,901 HPA,Barton Group,finish,1995,MYTY85182797618605,high,hybrid,7,1,True
7749,TV4 X4H,Santiago Group,back,1998,GSPB38088630819477,normal,electric,6,1,False
7750,SMA 651,"Cameron, Stone and Harmon",door,2011,NVIH58889765555838,normal,diesel,7,0,False
7751,P 223217,"Walker, Mullins and Lewis",stuff,2018,CWFP08265088523488,high,electric,5,1,True
7752,ZVB7097,Martin Group,policy,1997,LQJV53922033857937,normal,hybrid,8,2,True
7753,MYF 723,"Horne, Kim and Price",someone,2005,TVPP06566250965353,normal,diesel,7,1,False
7754,929YM,Simmons-Case,language,2018,BVUN90427320643110,normal,diesel,8,0,True
7755,9521 YI,Robles-Jones,such,2022,ERRR95999693465339,high,diesel,8,0,True
7756,70-02647,Larson-Henderson,position,2015,PJVX62721127577239,normal,hybrid,7,1,False
7757,7-B8802,Johnson-Stewart,enjoy,1991,CLWT99357425271885,normal,electric,2,1,True
7758,215-MNR,Cobb Group,their,2018,QQQF80848051168962,high,diesel,6,1,False
7759,7E 86546,Sims-Sanchez,almost,1995,QAKX97912046820701,high,hybrid,8,2,False
7760,1-26802,"Long, Hicks and Coleman",agency,2012,VEER96649941964271,high,diesel,6,0,True
7761,90D 734,Schaefer Group,church,2000,FLBT45462672595599,high,diesel,3,0,False
7762,478-NFN,Booth Inc,see,1998,YGTT28236369179580,normal,diesel,2,1,False
7763,563D,"Ho, Holden and Little",become,2003,IKFU87793167879942,high,diesel,2,1,True
7764,CWM7412,"Cook, Conley and Chandler",ball,2021,OZQW89928145015459,high,hybrid,5,0,False
7765,1QE 914,"Rodriguez, Moore and Beltran",product,1991,WWVZ60802128058436,high,hybrid,2,0,False
7766,1EI91,"Porter, Scott and Graves",toward,1997,OEPX26658603492626,high,electric,3,1,True
7767,RUS-6686,Dunn Inc,morning,2013,VIKL67275892444722,high,diesel,3,0,False
7768,LGP4428,"Stone, Sexton and Gonzalez",reason,2016,DBGH14848095577653,high,electric,4,0,False
7769,397F,Clark-Hines,letter,1998,SUNG41068462116607,normal,hybrid,7,2,False
7770,5QT0512,"Haas, Barnett and Jimenez",close,2010,CWOI26094955244638,high,diesel,6,0,False
7771,368I,Robinson-Day,personal,1996,JEBK03516445125304,high,diesel,7,0,False
7772,86I IO5,Jackson and Sons,early,2023,SUJS99398244344852,high,diesel,7,1,True
7773,8ZU 089,Cook LLC,stop,2018,BDWG78501132990614,normal,diesel,4,2,True
7774,935BW,"Hurst, Smith and Smith",feeling,1990,MKSB79953050599578,normal,diesel,5,2,False
7775,395 MXN,Taylor and Sons,foreign,2009,BFOZ00175676933012,high,electric,3,1,False
7776,90G•438,Liu Inc,positive,1995,KQWI58750580242719,high,hybrid,6,0,True
7777,BUB0186,"Bowers, Miller and Rodriguez",article,2022,LRZL87995474832544,normal,diesel,8,0,True
7778,SCJ 695,Reynolds-Alvarez,project,1998,PWAZ08021927699715,high,electric,3,1,False
7779,RCT 060,Randolph Ltd,cause,1990,DYPV20089780889885,high,diesel,3,1,False
7780,XSN-5230,Foster-Allen,scientist,2013,PDWX21142840645820,normal,electric,2,0,False
7781,66-L049,Boyd LLC,local,1996,IFLW56194850590466,normal,diesel,7,1,False
7782,BTC-0197,Graham Inc,difference,1995,CKOM56439088418303,normal,hybrid,8,2,True
7783,432 IWA,"Guzman, Manning and Collins",others,2019,PINA04099697973085,normal,hybrid,4,2,False
7784,KHN 993,Smith-Lopez,concern,1992,MTIY19678694950432,normal,hybrid,3,2,True
7785,KHB1854,Rogers Ltd,policy,1992,ONBP31255238126701,high,electric,8,1,True
7786,0WF6856,Freeman PLC,media,1999,WVIA73151535323834,high,hybrid,3,2,False
7787,ZFI5733,"Phillips, Coleman and Villa",record,2007,VEKL60549070332453,normal,electric,5,0,True
7788,545 MNC,Woods PLC,budget,1998,DBPM53404068653337,normal,diesel,8,0,True
7789,001 9XK,Hubbard Group,bank,2010,YEBV50551154220247,high,electric,6,0,True
7790,762 GRN,Cannon-Reed,night,2000,TXFL92624332024582,normal,diesel,3,2,False
7791,7HM8761,Holt-Benjamin,realize,2017,DESO11743369666342,normal,electric,3,0,True
7792,766W,Young-Cardenas,mean,2016,VYIG89059307827399,high,diesel,8,2,True
7793,950-TUP,"Smith, Young and Ramos",tree,2011,XIAV35295531904725,normal,diesel,8,1,True
7794,966-IPP,"Smith, Martinez and Bishop",news,2003,TUBE86881688592552,high,electric,5,0,True
7795,56T I46,"Bernard, Richard and Gilmore",talk,2017,ZYZO84589212957704,high,electric,7,1,False
7796,H14 0CL,Hampton PLC,what,1998,DMGL52692210760945,high,diesel,6,1,True
7797,AZO 519,Elliott-Johnson,another,2023,KBRJ62597374609083,normal,electric,8,0,False
7798,V35 9JS,Meyer Inc,continue,2015,DARG72488740703228,high,hybrid,6,2,True
7799,WZ-6729,Lee-Cooper,back,2018,OPUZ50889131475716,normal,electric,6,2,False
7800,I29 2BD,"Johnson, Brock and Cain",student,2014,YHJK96175361465063,high,diesel,4,2,False
7801,OBU 586,Hammond Inc,media,2015,NSSL09137485197815,high,hybrid,3,1,True
7802,7GZ Y23,"Morgan, Morris and Cameron",lose,2014,QLFE37684188856891,normal,electric,8,1,True
7803,3-7511X,Jackson-Ross,field,2012,CDBH57271097130363,normal,diesel,5,1,True
7804,8DQ 883,Cook and Sons,relationship,2012,YKDJ97779931613664,high,electric,8,2,True
7805,0FE 743,Castillo Ltd,enough,1990,GEAZ32697640845831,normal,hybrid,8,0,True
7806,8NW0816,Casey-Bullock,truth,2001,YTLD13208591380326,normal,diesel,2,1,False
7807,242-MVTA,Smith-Carter,position,2019,HWUQ74016128616823,normal,hybrid,2,0,True
7808,SY3 2839,Pena LLC,billion,2006,CNHL16419788844130,high,hybrid,5,1,False
7809,62V NF4,Odonnell-Grant,themselves,2021,PIAU89124125886945,high,diesel,8,1,True
7810,35Y•536,White and Sons,admit,2008,SHWO73780643952600,normal,diesel,2,0,True
7811,59T G63,Martinez-Weber,week,2002,ZYAO35605248692639,normal,electric,3,2,False
7812,143 3CX,Fuller Ltd,scientist,2021,GFNE44115468470783,high,hybrid,5,1,True
7813,57P 619,Ford-Sandoval,nothing,2002,KWSS32938899372988,high,electric,5,1,True
7814,MRE 391,"Allen, Thompson and Adams",century,2019,JCYF43526614851643,normal,diesel,8,0,False
7815,V06-03I,Jones-Christensen,particularly,1991,XLSW00428201823090,normal,diesel,7,1,True
7816,0EQP 97,"Baker, Weaver and Hines",think,1990,DTXB55304143572468,normal,hybrid,4,0,False
7817,QOR-503,Fernandez-Abbott,radio,1998,FPYQ21899420636990,normal,diesel,8,2,False
7818,EKO 340,"Vang, Andrews and Evans",situation,2022,MLMA98451061283565,normal,diesel,5,0,False
7819,6C 0H3VMK,"Davis, Webb and Trevino",threat,1997,UTIX88586484269451,high,electric,2,2,False
7820,79BX821,Cannon Inc,beautiful,1994,UENF23091349281964,high,diesel,5,0,True
7821,290 HGB,Spencer-Combs,cut,2014,HOGU90238811812957,high,electric,7,2,True
7822,06V MU4,Williams-Grant,also,2007,FTYO61889475249303,normal,hybrid,7,2,True
7823,WUU-591,"Huffman, Clark and Alexander",project,2018,SRWF26048243479191,high,diesel,2,0,False
7824,OA 15936,Thomas and Sons,yourself,2014,OCVT11740260468405,normal,electric,8,1,False
7825,713 FW9,"Mayer, Russo and Pugh",across,2015,EQUM45731110879449,normal,diesel,5,2,False
7826,543-VOS,Stanley Inc,effort,2008,FMTP82016763509468,high,diesel,7,2,True
7827,0XH24,"Bishop, Stewart and Craig",onto,1991,HYKW48120681509703,normal,hybrid,5,2,False
7828,740579,Kaiser Inc,just,2008,AOIW74279705581492,normal,diesel,2,2,False
7829,7S 3G0MQP,Yu LLC,speech,2018,EVXU56785267646099,normal,electric,8,2,True
7830,4AJG 89,"Novak, Levine and Jones",Congress,2011,DFQV90072174562816,high,diesel,5,0,False
7831,AYP-717,Kelley-Evans,southern,2006,ZIKE19682624651039,normal,diesel,8,2,False
7832,8-30184,Durham-Turner,many,2006,YFJT06967422300303,normal,diesel,3,1,True
7833,HZC 986,Hamilton-Larsen,foreign,2010,PLID48973794260731,high,electric,5,2,False
7834,UN-7795,Fisher Ltd,building,2005,XBFQ32490728389182,high,hybrid,4,0,True
7835,21-R101,Harper LLC,state,2010,WMOK83643499319097,normal,electric,5,0,False
7836,QWK A17,"Moore, Nguyen and Smith",receive,1994,DRHW84758284192876,normal,diesel,6,2,False
7837,H25 5KR,"Walker, Taylor and Boyle",bill,1996,ECHS26094123583197,normal,diesel,8,0,False
7838,FJR 926,Thompson-Martin,laugh,2011,KQTI73090022835575,normal,hybrid,3,0,False
7839,384 VPK,"Jackson, Black and Brown",little,2014,LTDP35560820552346,normal,electric,3,0,False
7840,726X,Randall-Cooper,read,2009,LTBW53905248460297,normal,hybrid,6,0,False
7841,4YO V52,Gutierrez-Dickerson,expect,2020,GLYO19842656950056,normal,diesel,2,0,True
7842,CFH 450,Lewis LLC,speak,2005,WBZV00829226663747,normal,diesel,3,1,True
7843,74-84836,Casey-Simmons,out,1995,MFQL04347458858326,normal,hybrid,4,1,False
7844,4B R9586,Miller-Lopez,mean,2006,XLVI77605897195808,normal,electric,6,2,True
7845,PTO 453,Rodgers PLC,prove,2003,CKTN57226102235955,normal,electric,3,0,False
7846,761-EQO,"Horn, Jones and Price",exist,2021,VLLP83974428560796,normal,diesel,4,0,False
7847,HWT 844,Robinson Ltd,include,2000,ELDD88937355718876,normal,electric,7,1,False
7848,72K P20,Marshall and Sons,mission,2013,HSES36828626068069,normal,diesel,8,0,False
7849,MCX 664,Gomez Inc,never,2010,POGO06641718647378,high,electric,7,1,True
7850,32PD5,Goodwin Inc,film,2019,CMCB01569956856044,high,electric,4,1,True
7851,186-055,Koch LLC,space,2001,GYXR10492848657372,high,diesel,3,2,True
7852,KZZ 166,Mclean Ltd,although,2003,NCHJ31141292959778,high,electric,2,1,True
7853,0X156,Yates Inc,discussion,2016,VTGK05305028373835,normal,electric,7,2,True
7854,SLV9072,Soto-Nunez,purpose,2006,WTJX77657981002647,normal,diesel,3,0,False
7855,665 ZVU,Smith-Larsen,effort,2010,JXNO75390169681692,normal,diesel,8,2,False
7856,844 DKU,"Bell, Mitchell and Atkinson",instead,2010,PWBK67185565170468,normal,diesel,6,2,True
7857,433-584,"Winters, Rodriguez and Boyd",party,2023,GTZP28811241824301,normal,diesel,4,2,False
7858,654 OVP,"Lewis, Rodriguez and Williams",evening,1992,ZHSK99295110496750,high,diesel,7,1,False
7859,VVY 863,Harris Ltd,cold,2003,BHTY53582500262107,high,hybrid,3,1,True
7860,504 PAP,Hicks Group,for,2007,TYWV84984624448959,high,diesel,6,0,True
7861,QM-7999,Woods-Fowler,administration,1992,SHSV81268149508784,high,hybrid,5,1,False
7862,KF6 2031,Humphrey-Bryant,everything,2015,WZLO04295612385529,high,diesel,6,1,True
7863,6PG7113,Kim-Evans,shake,1993,VCNP20193564913344,normal,hybrid,5,2,True
7864,29C FY1,"Freeman, Crawford and Johnson",yard,2020,SRLW72132090035465,high,electric,6,1,True
7865,95HY535,Harris-Dominguez,political,1993,UPCX26596487711292,high,hybrid,8,2,False
7866,142 IFG,"Ford, Dawson and Martinez",role,2001,XZLE97130531027303,high,diesel,6,1,True
7867,56-XN25,"Arnold, Jennings and Robinson",customer,2001,UKZB39460235353742,high,diesel,7,2,True
7868,388 ULG,"Rush, Hernandez and Hernandez",crime,2023,IEHT71193024730668,normal,hybrid,5,0,False
7869,194-CYW,Guerrero-Bullock,treatment,2001,EZQQ53770776337304,high,diesel,4,2,True
7870,608 BMS,"Gray, Clarke and Lopez",yeah,2009,LKFO02151963431219,normal,electric,2,2,True
7871,65T 2199,"Harrell, Trevino and Shepherd",summer,2006,JZAH09440294256967,normal,electric,7,2,False
7872,IUN 4079,Day LLC,glass,2003,KKCH83561752047196,high,hybrid,7,2,False
7873,986T,"Vaughn, Hansen and Bradley",last,2011,PRQT58517546267154,high,diesel,2,1,True
7874,UL-0021,"Martin, Wilson and Jackson",anyone,2021,QZOO21852594906990,high,electric,3,0,False
7875,423 6037,Taylor-Stone,amount,2006,ZNGV05563710294020,normal,hybrid,6,2,False
7876,H82-62F,George PLC,growth,2014,WQFK41471435063977,high,electric,7,0,True
7877,486 4DQ,Ramirez LLC,bank,1998,DULL22399956549871,high,hybrid,2,2,True
7878,550 TN9,"Williams, Carpenter and Diaz",anything,2011,QRKQ00010093642378,high,diesel,2,2,False
7879,OUO 168,Nelson-Hooper,weight,2002,ZYRB09194494553531,high,hybrid,7,0,True
7880,701QHQ,Murillo Inc,establish,2004,ZHQJ45980697961974,high,diesel,7,1,False
7881,RYX 359,"Kennedy, Burgess and Gross",listen,1998,XGIJ59154666416900,high,hybrid,6,2,True
7882,7FI62,Brown Ltd,result,2013,FIZG69173097988971,high,hybrid,4,1,False
7883,HOZ 783,Brooks-Yang,explain,1993,ASCU11180146268170,high,electric,8,0,False
7884,VDL 117,"Greer, Gomez and Glenn",town,2018,PVPB83901136301879,normal,electric,5,1,True
7885,60-AR03,"Ramirez, Smith and Lambert",morning,2007,CEEZ19625963170959,high,electric,2,0,False
7886,025 1097,Butler-Mann,their,2022,MUGX67031730491897,high,diesel,4,2,True
7887,13I 293,Davenport-Rodriguez,system,2017,LDOR53952850146455,normal,diesel,8,0,False
7888,8A C7113,"Russell, Jones and Williams",former,2012,KGZU35623945880127,high,diesel,7,0,False
7889,KDG 125,Bishop and Sons,guess,2006,CYLX66493198687550,high,hybrid,4,0,True
7890,648 6KE,Hansen-Schneider,lawyer,1994,UERR93798691830820,high,electric,7,2,False
7891,HHV 443,"Hernandez, Rich and Nguyen",arm,2005,AZPC96339524462494,high,diesel,3,0,True
7892,741Q6,"Johnson, Smith and Estes",especially,2018,IVEW56603938973541,normal,hybrid,8,1,True
7893,942691,Martinez-Garcia,entire,2015,MVTA24992820816444,high,electric,3,1,False
7894,GPY 162,Bryant and Sons,something,2018,XTLB18771497932799,normal,diesel,3,1,True
7895,DPH4515,Lamb-Fuller,do,1998,IYBD30157750613795,high,electric,3,1,False
7896,7VX E21,Hawkins-Blevins,blue,2013,ZTRO02957059947208,normal,electric,7,2,True
7897,BX1 4420,Bonilla Ltd,perform,2018,PZLN09869423932381,high,hybrid,5,2,True
7898,0M 05893,"Allison, Anderson and Dean",explain,1992,PNSK41898921126578,high,diesel,5,1,True
7899,TOV9557,Eaton and Sons,keep,2022,OLFU06449028123168,high,electric,6,0,False
7900,280810,"Golden, Smith and Brown",pick,1991,SNBR98854837749135,normal,diesel,7,2,True
7901,418-GHL,"Raymond, Velasquez and Ramirez",style,1995,UMQO76532086791032,high,diesel,3,2,False
7902,0Y DA297,Craig LLC,drop,2015,RCYC25602645751418,normal,hybrid,6,0,True
7903,UHC 427,"Sherman, Norton and Frost",hundred,2014,MLMN28689703584866,normal,electric,3,1,True
7904,WDL-227,Jones-Perez,box,2020,EYRN09067343293518,normal,electric,7,0,True
7905,7-29837,Johnson-Calderon,answer,2011,APZK45343988128853,normal,hybrid,4,1,False
7906,MQE-9457,"Herring, Vasquez and Peterson",not,2013,EGJN87370857951353,normal,electric,2,1,False
7907,730-QMI,"Pearson, Crane and Jackson",mention,1994,YIKV94328039061346,high,diesel,6,0,False
7908,4-3073K,"Chapman, Carlson and Rice",that,2021,FYTV30277867624396,high,hybrid,3,2,True
7909,ZDA 817,White and Sons,or,1992,NBYY22710927647492,high,hybrid,6,0,True
7910,QJG-4503,Bridges and Sons,sea,2017,OJRC80027036893853,normal,electric,4,1,True
7911,RZM-5393,Lewis Ltd,nation,2003,PXNW91828665546476,normal,hybrid,6,1,False
7912,281 EWO,Knox and Sons,relate,1993,ETQX15416286807943,normal,electric,6,2,False
7913,QBT 302,Washington-Nelson,evidence,2021,XGDS85040047428743,normal,electric,3,1,True
7914,AU 69562,Carson Ltd,join,2009,YOPE02465757748741,high,hybrid,4,2,True
7915,7TWU 39,Reynolds Inc,surface,2018,IADC80689002519750,high,electric,6,1,True
7916,823 XAK,Bowen-Hayes,thing,1993,LSKV32104416754300,high,diesel,4,2,True
7917,MGS 328,"Cook, Clarke and Clark",first,1999,XFZC61092699520106,normal,hybrid,7,2,True
7918,52F•069,Lee Ltd,little,2014,TCOK92456313186345,normal,hybrid,5,0,False
7919,832-588,Hutchinson-Mays,practice,2002,FNIE11523205825767,high,electric,5,0,True
7920,579-SMDF,Brown-Simpson,develop,2011,RRRF39937242459138,high,electric,4,0,True
7921,5JG K08,Richardson and Sons,trouble,2014,CMEQ41073424269343,high,hybrid,6,1,False
7922,0IS 206,"Shea, Murray and Morgan",hundred,1999,EVOO90012315287539,normal,hybrid,5,2,True
7923,68HD025,"Hunt, Hendricks and Nguyen",international,2001,EVCZ15142646919175,normal,electric,6,0,False
7924,868-SME,"Brown, Matthews and Mitchell",its,2000,ZJLZ85273156678398,high,diesel,3,2,True
7925,Q96 0DT,Gilbert-Edwards,beat,1994,MRGC64808625325035,normal,hybrid,4,0,False
7926,WSS B24,Johnson-Fischer,also,2007,TUIU25932450344679,high,hybrid,6,1,True
7927,626 KKL,"Guzman, Stanton and Jones",government,1994,ARUN53397428410829,high,diesel,2,2,False
7928,LUF 851,"Baker, Gordon and Thomas",something,2002,STNH26702362302896,normal,hybrid,4,1,False
7929,171562,"Marks, Smith and Johnson",huge,1997,ORCG77902468615148,high,diesel,2,2,True
7930,3SWK194,Allen LLC,rise,1998,PRJZ61153331025335,normal,electric,4,0,True
7931,790YQS,Flores-Williams,program,2016,ORKF72510852145927,high,hybrid,7,1,False
7932,66N•466,"Riggs, Green and Parker",middle,2022,UCDT53537440264780,high,hybrid,6,1,True
7933,H03 3SA,Watson LLC,agency,2022,CXRK56228533284853,high,hybrid,4,1,False
7934,4XE R32,"Stephens, Gonzalez and Williams",through,1990,FMJV30228332738952,normal,hybrid,7,2,True
7935,737 VAC,James PLC,room,2003,VNML91268432063905,high,hybrid,5,0,True
7936,CWN-4855,Brown-Hawkins,receive,1999,IHSG65856054640596,normal,hybrid,3,0,True
7937,AAR N60,"Buckley, Bridges and Gonzalez",because,1998,JAMK84077643054050,normal,diesel,5,1,True
7938,UYJ-125,Montoya Inc,child,2017,IPTD17103992028731,normal,diesel,4,2,False
7939,533 QS0,"Roberts, Melton and Poole",weight,1992,XTJY21955601814683,normal,diesel,7,0,True
7940,GTL5735,Martin Inc,yes,2015,TFWT29211764843651,normal,hybrid,7,0,False
7941,6ZJ14,Nelson Inc,understand,2003,GVQI21012854320432,high,electric,8,1,True
7942,3RT 480,Mckee Group,point,2016,WQBE88617000670168,high,electric,7,0,True
7943,647CZH,"Davis, Ford and Johnson",show,2004,YYWL12884281699418,high,hybrid,4,2,True
